
10268,EA527AE-1B,[For EA527AE-1] replacement blade,Minor Industries [stock],-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,2450,2426,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AE-1B/EA527AE-1B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

10269,EA527AB-2A,[For EA527AB-2] replacement blade,Fujiya [stock],-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,5230,2427,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AB-2A/EA527AB-2A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

10270,EA527AA-6,[EA527AA-1 for],Koyama knife factory,-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,12400,2428,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AA-6/EA527AA-6_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

10271,EA527AA-23,[EA527AA-21] for fixed blade,Koyama knife factory,-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,18700,2429,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AA-23/EA527AA-23_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

10272,EA338KP-1,205mm mall cutter,Kowa Chemical [stock],-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,9180,2430,3,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA338/EA338LA-1/EA338LA-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

10273,EA532DG-160,160mm Screw Pliers (Nejiza Villes/OD color),[Stock] Engineer,-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,3250,2431,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DG-160/EA532DG-160_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

10274,EA532DF-190,190mm [Radio Pench type] Nejizaurus,[Stock] Engineer,-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,3120,2432,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DF-190/EA532DF-190_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

10275,EA532DE-22,Screw pliers set,[Stock] Engineer,-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,9550,2433,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-22/EA532DE-22_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

10276,EA532DE-21,Screw pliers set,[Stock] Engineer,-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,14800,2434,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-21/EA532DE-21_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

10277,EA532DE-20,Screw pliers set,[Stock] Engineer,-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,7200,2435,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-20/EA532DE-20_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

10278,EA532DE-10,Prior scissors,[Stock] Engineer,-,-,Repair tools,,,,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice—guessed and refused to believe—that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
 Maker MCC (Matsusaka Iron Works) 

 Model number TWMA-260 

 Total length 262mm 

 Opening size 0-70mm 

 Weight 280g 

 Material aluminum alloy 
 Aluminum alloy that is difficult to scratch  

 Because the warm is removed from the main unit, quick size is possible. 

 You can work with Tsurichi for the mounting nut. 
",200,500,5780,2436,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-10/EA532DE-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA339/EA339GA-11/EA339GA-11_IMG_WEB_OUT(01).jpg

