2992,EA530H-200,200mm/30mm Monkey Lench (insulated glass),IREGA,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,4590,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA530/EA530H-200/EA530H-200_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA530/EA530H-200/EA530H-200_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA530/EA530H-200/EA530H-200_IMG_WEB_OUT(01).jpg,,,,
2993,EA527AE-1B,[For EA527AE-1] replacement blade,Minor Industries,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,2450,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AE-1B/EA527AE-1B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AE-1B/EA527AE-1B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AE-1B/EA527AE-1B_IMG_WEB_OUT(01).jpg,,,,
2994,EA527AB-2A,[For EA527AB-2] replacement blade,Fujiya,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,5230,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AB-2A/EA527AB-2A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AB-2A/EA527AB-2A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AB-2A/EA527AB-2A_IMG_WEB_OUT(01).jpg,,,,
2995,EA527AA-6,[EA527AA-1 for],Koyama knife factory,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,12400,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AA-6/EA527AA-6_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AA-6/EA527AA-6_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AA-6/EA527AA-6_IMG_WEB_OUT(01).jpg,,,,
2996,EA527AA-23,[EA527AA-21] for fixed blade,Koyama knife factory,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,18700,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AA-23/EA527AA-23_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AA-23/EA527AA-23_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA527/EA527AA-23/EA527AA-23_IMG_WEB_OUT(01).jpg,,,,
2997,EA338KP-1,Replacement blade (for EA338LA/1 sheet),Kowa Chemical,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,9180,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA338/EA338LA-1/EA338LA-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA338/EA338LA-1/EA338LA-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA3/EA338/EA338LA-1/EA338LA-1_IMG_WEB_OUT(01).jpg,,,,
2998,EA532DG-160,160mm Screw Pliers (Nejiza Villes/OD color),Engineer,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,3250,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DG-160/EA532DG-160_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DG-160/EA532DG-160_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DG-160/EA532DG-160_IMG_WEB_OUT(01).jpg,,,,
2999,EA532DF-190,190mm [Radio Pench type] Nejizaurus,Engineer,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,3120,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DF-190/EA532DF-190_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DF-190/EA532DF-190_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DF-190/EA532DF-190_IMG_WEB_OUT(01).jpg,,,,
3000,EA532DE-22,Screw pliers set,Engineer,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,9550,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-22/EA532DE-22_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-22/EA532DE-22_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-22/EA532DE-22_IMG_WEB_OUT(01).jpg,,,,
3001,EA532DE-21,Screw pliers set,Engineer,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,14800,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-21/EA532DE-21_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-21/EA532DE-21_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-21/EA532DE-21_IMG_WEB_OUT(01).jpg,,,,
3002,EA532DE-20,Screw pliers set,Engineer,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,7200,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-20/EA532DE-20_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-20/EA532DE-20_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-20/EA532DE-20_IMG_WEB_OUT(01).jpg,,,,
3003,EA532DE-10,Prior scissors,Engineer,-,-,"Electrical construction tools, insulation tools, construction site work lights",-,-,-,Japan,-,"But it is a curve each of them feels, unmistakably. It is the parabola. They must have guessed, once or twice?guessed and refused to believe?that everything, always, collectively, had been moving toward that purified shape latent in the sky, that shape of no surprise, no second chance, no return. Yet they do move forever under it, reserved for its own black-and-white bad news certainly as if it were the rainbow, and they its children. . . .","
Maker MCC (Matsusaka Iron Works) 

Model number TWMA
260 

Total length 262mm 

Opening size 0
70mm 

Weight 280g 

Material aluminum alloy 
Aluminum alloy that is difficult to scratch 

Because the warm is removed from the main unit, quick size is possible. 

You can work with Tsurichi for the mounting nut.",200,500,5780,2400,3,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-10/EA532DE-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-10/EA532DE-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA5/EA532/EA532DE-10/EA532DE-10_IMG_WEB_OUT(01).jpg,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
